SampleID ,SSID,BSSID,level,frequency,Capabilities,describeContents
7,eduroam,1c:aa:07:7b:28:0f,-66,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:28:09,-67,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,tudelft-dastud,1c:aa:07:7b:28:0b,-67,5220,[WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:28:06,-64,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,Conferentie-TUD,00:1b:90:76:ce:16,-74,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,eduroam,1c:aa:07:7b:37:d0,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,tudelft-dastud,1c:aa:07:7b:37:d4,-74,2437,[WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,1c:aa:07:7b:37:d6,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,eduroam,00:1b:90:76:ce:10,-74,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,tudelft-dastud,00:1b:90:76:ce:14,-74,2462,[WPA2-EAP-CCMP][ESS],0

7,tudelft-dastud,00:1b:90:76:ce:1b,-80,5580,[WPA2-EAP-CCMP][ESS],0

7,Conferentie-TUD,00:1b:90:76:ce:19,-80,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

7,eduroam,00:1b:90:76:ce:1f,-80,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

7,KLINUX,00:0e:a6:27:4d:fb,-90,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

7,TUvisitor,1c:aa:07:7b:28:0c,-66,5220,[ESS],0

7,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

7,TUvisitor,00:1b:90:76:ce:13,-74,2462,[ESS],0

7,TUvisitor,00:1b:90:76:ce:1c,-80,5580,[ESS],0

7,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

8,eduroam,1c:aa:07:7b:28:0f,-66,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:28:09,-67,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,tudelft-dastud,1c:aa:07:7b:28:0b,-67,5220,[WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:28:06,-64,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,Conferentie-TUD,00:1b:90:76:ce:16,-74,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,eduroam,1c:aa:07:7b:37:d0,-74,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,tudelft-dastud,1c:aa:07:7b:37:d4,-74,2437,[WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,1c:aa:07:7b:37:d6,-74,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,eduroam,00:1b:90:76:ce:10,-74,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,tudelft-dastud,00:1b:90:76:ce:14,-74,2462,[WPA2-EAP-CCMP][ESS],0

8,tudelft-dastud,00:1b:90:76:ce:1b,-80,5580,[WPA2-EAP-CCMP][ESS],0

8,Conferentie-TUD,00:1b:90:76:ce:19,-80,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

8,eduroam,00:1b:90:76:ce:1f,-80,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

8,KLINUX,00:0e:a6:27:4d:fb,-90,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

8,TUvisitor,1c:aa:07:7b:28:0c,-66,5220,[ESS],0

8,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

8,TUvisitor,00:1b:90:76:ce:13,-74,2462,[ESS],0

8,TUvisitor,00:1b:90:76:ce:1c,-80,5580,[ESS],0

8,TUvisitor,1c:aa:07:7b:37:dc,-87,5680,[ESS],0

9,eduroam,1c:aa:07:7b:28:0f,-68,5220,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:28:09,-68,5220,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,tudelft-dastud,1c:aa:07:7b:28:0b,-68,5220,[WPA2-EAP-CCMP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:28:06,-68,2412,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,Conferentie-TUD,00:1b:90:76:ce:16,-76,2462,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,eduroam,1c:aa:07:7b:37:d0,-72,2437,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,tudelft-dastud,1c:aa:07:7b:37:d4,-73,2437,[WPA2-EAP-CCMP][ESS],0

9,Conferentie-TUD,1c:aa:07:7b:37:d6,-73,2437,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,eduroam,00:1b:90:76:ce:10,-76,2462,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,tudelft-dastud,00:1b:90:76:ce:14,-76,2462,[WPA2-EAP-CCMP][ESS],0

9,tudelft-dastud,00:1b:90:76:ce:1b,-81,5580,[WPA2-EAP-CCMP][ESS],0

9,Conferentie-TUD,00:1b:90:76:ce:19,-81,5580,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],0

9,eduroam,00:1b:90:76:ce:1f,-81,5580,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

9,KLINUX,00:0e:a6:27:4d:fb,-88,2417,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],0

9,TUvisitor,1c:aa:07:7b:28:0c,-68,5220,[ESS],0

9,TUvisitor,1c:aa:07:7b:28:03,-63,2412,[ESS],0

9,TUvisitor,00:1b:90:76:ce:13,-76,2462,[ESS],0

9,TUvisitor,00:1b:90:76:ce:1c,-81,5580,[ESS],0

9,TUvisitor,1c:aa:07:7b:37:dc,-80,5680,[ESS],0

9,eduroam,1c:aa:07:7b:37:df,-80,5680,[WPA-EAP-CCMP][WPA2-EAP-CCMP][ESS],0

